customer_id,first_name,last_name,email,country,registration_date,customer_segment,lifetime_value
1622,First_621,Last_621,customer621@email.com,USA,2020-06-04 06:00:00,Gold,1112.22
1623,First_622,Last_622,customer622@email.com,USA,2020-06-04 12:00:00,Bronze,284.42
1624,First_623,Last_623,customer623@email.com,Canada,2020-06-04 18:00:00,Bronze,1203.66
1625,First_624,Last_624,customer624@email.com,UK,2020-06-05 00:00:00,Gold,236.86
1626,First_625,Last_625,customer625@email.com,USA,2020-06-05 06:00:00,Bronze,1663.21
1627,First_626,Last_626,customer626@email.com,Canada,2020-06-05 12:00:00,Silver,46.77
1628,First_627,Last_627,customer627@email.com,UK,2020-06-05 18:00:00,Bronze,580.81
1629,First_628,Last_628,customer628@email.com,USA,2020-06-06 00:00:00,Gold,340.43
1630,First_629,Last_629,customer629@email.com,USA,2020-06-06 06:00:00,Silver,245.22
1631,First_630,Last_630,customer630@email.com,UK,2020-06-06 12:00:00,Bronze,500.8
1632,First_631,Last_631,customer631@email.com,Germany,2020-06-06 18:00:00,Silver,608.46
1633,First_632,Last_632,customer632@email.com,Canada,2020-06-07 00:00:00,Bronze,2.19
1634,First_633,Last_633,customer633@email.com,Canada,2020-06-07 06:00:00,Bronze,91.33
1635,First_634,Last_634,customer634@email.com,USA,2020-06-07 12:00:00,Bronze,624.22
1636,First_635,Last_635,customer635@email.com,Canada,2020-06-07 18:00:00,Silver,548.88
1637,First_636,Last_636,customer636@email.com,Canada,2020-06-08 00:00:00,Silver,1691.4
1638,First_637,Last_637,customer637@email.com,USA,2020-06-08 06:00:00,Gold,715.72
1639,First_638,Last_638,customer638@email.com,USA,2020-06-08 12:00:00,Bronze,1505.65
1640,First_639,Last_639,customer639@email.com,USA,2020-06-08 18:00:00,Bronze,606.24
1641,First_640,Last_640,customer640@email.com,USA,2020-06-09 00:00:00,Bronze,176.95
1642,First_641,Last_641,customer641@email.com,USA,2020-06-09 06:00:00,Bronze,55.67
1643,First_642,Last_642,customer642@email.com,USA,2020-06-09 12:00:00,Bronze,761.23
1644,First_643,Last_643,customer643@email.com,USA,2020-06-09 18:00:00,Bronze,516.62
1645,First_644,Last_644,customer644@email.com,USA,2020-06-10 00:00:00,Gold,24.69
1646,First_645,Last_645,customer645@email.com,Germany,2020-06-10 06:00:00,Bronze,223.18
1647,First_646,Last_646,customer646@email.com,Canada,2020-06-10 12:00:00,Gold,1570.96
1648,First_647,Last_647,customer647@email.com,UK,2020-06-10 18:00:00,Bronze,346.97
1649,First_648,Last_648,customer648@email.com,UK,2020-06-11 00:00:00,Bronze,283.46
1650,First_649,Last_649,customer649@email.com,Canada,2020-06-11 06:00:00,Bronze,305.97
1651,First_650,Last_650,customer650@email.com,USA,2020-06-11 12:00:00,Gold,117.15
1652,First_651,Last_651,customer651@email.com,Canada,2020-06-11 18:00:00,Silver,229.99
1653,First_652,Last_652,customer652@email.com,Canada,2020-06-12 00:00:00,Silver,230.87
1654,First_653,Last_653,customer653@email.com,UK,2020-06-12 06:00:00,Silver,26.89
1655,First_654,Last_654,customer654@email.com,Canada,2020-06-12 12:00:00,Gold,729.58
1656,First_655,Last_655,customer655@email.com,USA,2020-06-12 18:00:00,Bronze,269.36
1657,First_656,Last_656,customer656@email.com,USA,2020-06-13 00:00:00,Bronze,863.49
1658,First_657,Last_657,customer657@email.com,USA,2020-06-13 06:00:00,Silver,949.72
1659,First_658,Last_658,customer658@email.com,UK,2020-06-13 12:00:00,Silver,119.12
1660,First_659,Last_659,customer659@email.com,Canada,2020-06-13 18:00:00,Silver,535.53
1661,First_660,Last_660,customer660@email.com,USA,2020-06-14 00:00:00,Bronze,319.6
1662,First_661,Last_661,customer661@email.com,France,2020-06-14 06:00:00,Bronze,1060.79
1663,First_662,Last_662,customer662@email.com,UK,2020-06-14 12:00:00,Bronze,121.51
1664,First_663,Last_663,customer663@email.com,USA,2020-06-14 18:00:00,Silver,566.31
1665,First_664,Last_664,customer664@email.com,USA,2020-06-15 00:00:00,Bronze,467.93
1666,First_665,Last_665,customer665@email.com,USA,2020-06-15 06:00:00,Bronze,174.99
1667,First_666,Last_666,customer666@email.com,USA,2020-06-15 12:00:00,Silver,73.44
1668,First_667,Last_667,customer667@email.com,USA,2020-06-15 18:00:00,Bronze,527.26
1669,First_668,Last_668,customer668@email.com,USA,2020-06-16 00:00:00,Gold,670.85
1670,First_669,Last_669,customer669@email.com,USA,2020-06-16 06:00:00,Bronze,189.63
1671,First_670,Last_670,customer670@email.com,USA,2020-06-16 12:00:00,Silver,517.58
1672,First_671,Last_671,customer671@email.com,Germany,2020-06-16 18:00:00,Bronze,251.37
1673,First_672,Last_672,customer672@email.com,USA,2020-06-17 00:00:00,Bronze,624.5
1674,First_673,Last_673,customer673@email.com,Canada,2020-06-17 06:00:00,Bronze,111.08
1675,First_674,Last_674,customer674@email.com,Canada,2020-06-17 12:00:00,Bronze,1104.62
1676,First_675,Last_675,customer675@email.com,France,2020-06-17 18:00:00,Silver,169.42
1677,First_676,Last_676,customer676@email.com,USA,2020-06-18 00:00:00,Gold,229.26
1678,First_677,Last_677,customer677@email.com,USA,2020-06-18 06:00:00,Silver,29.92
1679,First_678,Last_678,customer678@email.com,France,2020-06-18 12:00:00,Gold,59.12
1680,First_679,Last_679,customer679@email.com,Germany,2020-06-18 18:00:00,Bronze,362.69
1681,First_680,Last_680,customer680@email.com,Germany,2020-06-19 00:00:00,Silver,155.71
1682,First_681,Last_681,customer681@email.com,USA,2020-06-19 06:00:00,Bronze,902.36
1683,First_682,Last_682,customer682@email.com,USA,2020-06-19 12:00:00,Bronze,7.4
1684,First_683,Last_683,customer683@email.com,UK,2020-06-19 18:00:00,Bronze,238.29
1685,First_684,Last_684,customer684@email.com,France,2020-06-20 00:00:00,Gold,205.75
1686,First_685,Last_685,customer685@email.com,Canada,2020-06-20 06:00:00,Bronze,9.76
1687,First_686,Last_686,customer686@email.com,Canada,2020-06-20 12:00:00,Bronze,66.4
1688,First_687,Last_687,customer687@email.com,USA,2020-06-20 18:00:00,Silver,266.91
1689,First_688,Last_688,customer688@email.com,UK,2020-06-21 00:00:00,Bronze,339.49
1690,First_689,Last_689,customer689@email.com,USA,2020-06-21 06:00:00,Bronze,259.0
1691,First_690,Last_690,customer690@email.com,USA,2020-06-21 12:00:00,Gold,378.51
1692,First_691,Last_691,customer691@email.com,Canada,2020-06-21 18:00:00,Bronze,452.1
1693,First_692,Last_692,customer692@email.com,Canada,2020-06-22 00:00:00,Silver,4.99
1694,First_693,Last_693,customer693@email.com,USA,2020-06-22 06:00:00,Gold,311.9
1695,First_694,Last_694,customer694@email.com,USA,2020-06-22 12:00:00,Silver,1655.21
1696,First_695,Last_695,customer695@email.com,UK,2020-06-22 18:00:00,Gold,365.98
1697,First_696,Last_696,customer696@email.com,USA,2020-06-23 00:00:00,Gold,565.89
1698,First_697,Last_697,customer697@email.com,Canada,2020-06-23 06:00:00,Gold,186.88
1699,First_698,Last_698,customer698@email.com,USA,2020-06-23 12:00:00,Bronze,743.59
1700,First_699,Last_699,customer699@email.com,Canada,2020-06-23 18:00:00,Bronze,741.23
1701,First_700,Last_700,customer700@email.com,Canada,2020-06-24 00:00:00,Bronze,368.34
1702,First_701,Last_701,customer701@email.com,USA,2020-06-24 06:00:00,Silver,1865.14
1703,First_702,Last_702,customer702@email.com,USA,2020-06-24 12:00:00,Silver,67.08
1704,First_703,Last_703,customer703@email.com,USA,2020-06-24 18:00:00,Bronze,8.55
1705,First_704,Last_704,customer704@email.com,USA,2020-06-25 00:00:00,Silver,735.18
1706,First_705,Last_705,customer705@email.com,France,2020-06-25 06:00:00,Gold,822.94
1707,First_706,Last_706,customer706@email.com,USA,2020-06-25 12:00:00,Bronze,64.03
1708,First_707,Last_707,customer707@email.com,Germany,2020-06-25 18:00:00,Silver,154.34
1709,First_708,Last_708,customer708@email.com,USA,2020-06-26 00:00:00,Bronze,8.85
1710,First_709,Last_709,customer709@email.com,UK,2020-06-26 06:00:00,Bronze,173.58
1711,First_710,Last_710,customer710@email.com,UK,2020-06-26 12:00:00,Gold,741.72
1712,First_711,Last_711,customer711@email.com,Canada,2020-06-26 18:00:00,Gold,364.86
1713,First_712,Last_712,customer712@email.com,Canada,2020-06-27 00:00:00,Bronze,213.93
1714,First_713,Last_713,customer713@email.com,Canada,2020-06-27 06:00:00,Silver,232.4
1715,First_714,Last_714,customer714@email.com,USA,2020-06-27 12:00:00,Gold,0.68
1716,First_715,Last_715,customer715@email.com,France,2020-06-27 18:00:00,Bronze,178.2
1717,First_716,Last_716,customer716@email.com,Germany,2020-06-28 00:00:00,Gold,519.88
1718,First_717,Last_717,customer717@email.com,France,2020-06-28 06:00:00,Bronze,1828.58
1719,First_718,Last_718,customer718@email.com,USA,2020-06-28 12:00:00,Bronze,938.86
1720,First_719,Last_719,customer719@email.com,UK,2020-06-28 18:00:00,Silver,11.94
1721,First_720,Last_720,customer720@email.com,France,2020-06-29 00:00:00,Gold,1144.15
1722,First_721,Last_721,customer721@email.com,USA,2020-06-29 06:00:00,Gold,764.39
1723,First_722,Last_722,customer722@email.com,USA,2020-06-29 12:00:00,Silver,757.92
1724,First_723,Last_723,customer723@email.com,UK,2020-06-29 18:00:00,Gold,306.24
1725,First_724,Last_724,customer724@email.com,Canada,2020-06-30 00:00:00,Bronze,253.75
1726,First_725,Last_725,customer725@email.com,Germany,2020-06-30 06:00:00,Gold,180.42
1727,First_726,Last_726,customer726@email.com,USA,2020-06-30 12:00:00,Bronze,33.98
1728,First_727,Last_727,customer727@email.com,UK,2020-06-30 18:00:00,Bronze,129.54
1729,First_728,Last_728,customer728@email.com,USA,2020-07-01 00:00:00,Bronze,141.58
1730,First_729,Last_729,customer729@email.com,USA,2020-07-01 06:00:00,Bronze,330.9
1731,First_730,Last_730,customer730@email.com,USA,2020-07-01 12:00:00,Silver,688.06
1732,First_731,Last_731,customer731@email.com,Germany,2020-07-01 18:00:00,Bronze,321.05
1733,First_732,Last_732,customer732@email.com,UK,2020-07-02 00:00:00,Bronze,29.79
1734,First_733,Last_733,customer733@email.com,Canada,2020-07-02 06:00:00,Silver,1582.55
1735,First_734,Last_734,customer734@email.com,USA,2020-07-02 12:00:00,Gold,1429.94
1736,First_735,Last_735,customer735@email.com,Germany,2020-07-02 18:00:00,Bronze,769.0
1737,First_736,Last_736,customer736@email.com,USA,2020-07-03 00:00:00,Silver,2373.82
1738,First_737,Last_737,customer737@email.com,Germany,2020-07-03 06:00:00,Gold,393.16
1739,First_738,Last_738,customer738@email.com,Canada,2020-07-03 12:00:00,Silver,1645.3
1740,First_739,Last_739,customer739@email.com,USA,2020-07-03 18:00:00,Silver,39.31
1741,First_740,Last_740,customer740@email.com,Canada,2020-07-04 00:00:00,Bronze,227.6
1742,First_741,Last_741,customer741@email.com,USA,2020-07-04 06:00:00,Bronze,127.69
1743,First_742,Last_742,customer742@email.com,UK,2020-07-04 12:00:00,Bronze,108.97
1744,First_743,Last_743,customer743@email.com,Canada,2020-07-04 18:00:00,Gold,75.88
1745,First_744,Last_744,customer744@email.com,USA,2020-07-05 00:00:00,Silver,486.98
1746,First_745,Last_745,customer745@email.com,Germany,2020-07-05 06:00:00,Silver,760.08
1747,First_746,Last_746,customer746@email.com,USA,2020-07-05 12:00:00,Gold,431.73
1748,First_747,Last_747,customer747@email.com,Canada,2020-07-05 18:00:00,Silver,79.48
1749,First_748,Last_748,customer748@email.com,France,2020-07-06 00:00:00,Bronze,833.33
1750,First_749,Last_749,customer749@email.com,UK,2020-07-06 06:00:00,Gold,505.24
1751,First_750,Last_750,customer750@email.com,USA,2020-07-06 12:00:00,Bronze,245.65
1752,First_751,Last_751,customer751@email.com,France,2020-07-06 18:00:00,Silver,560.63
1753,First_752,Last_752,customer752@email.com,UK,2020-07-07 00:00:00,Gold,150.49
1754,First_753,Last_753,customer753@email.com,USA,2020-07-07 06:00:00,Silver,211.71
1755,First_754,Last_754,customer754@email.com,USA,2020-07-07 12:00:00,Bronze,1247.39
1756,First_755,Last_755,customer755@email.com,UK,2020-07-07 18:00:00,Bronze,171.6
1757,First_756,Last_756,customer756@email.com,UK,2020-07-08 00:00:00,Bronze,317.43
1758,First_757,Last_757,customer757@email.com,Canada,2020-07-08 06:00:00,Silver,1104.28
1759,First_758,Last_758,customer758@email.com,Germany,2020-07-08 12:00:00,Gold,615.02
1760,First_759,Last_759,customer759@email.com,UK,2020-07-08 18:00:00,Bronze,32.11
1761,First_760,Last_760,customer760@email.com,USA,2020-07-09 00:00:00,Silver,79.68
1762,First_761,Last_761,customer761@email.com,USA,2020-07-09 06:00:00,Bronze,3.94
1763,First_762,Last_762,customer762@email.com,USA,2020-07-09 12:00:00,Gold,498.37
1764,First_763,Last_763,customer763@email.com,UK,2020-07-09 18:00:00,Silver,296.81
1765,First_764,Last_764,customer764@email.com,USA,2020-07-10 00:00:00,Gold,72.09
1766,First_765,Last_765,customer765@email.com,Canada,2020-07-10 06:00:00,Silver,1584.26
1767,First_766,Last_766,customer766@email.com,UK,2020-07-10 12:00:00,Bronze,377.15
1768,First_767,Last_767,customer767@email.com,Germany,2020-07-10 18:00:00,Silver,138.47
1769,First_768,Last_768,customer768@email.com,USA,2020-07-11 00:00:00,Silver,347.18
1770,First_769,Last_769,customer769@email.com,Germany,2020-07-11 06:00:00,Silver,569.12
1771,First_770,Last_770,customer770@email.com,USA,2020-07-11 12:00:00,Silver,39.65
1772,First_771,Last_771,customer771@email.com,Germany,2020-07-11 18:00:00,Bronze,160.59
1773,First_772,Last_772,customer772@email.com,USA,2020-07-12 00:00:00,Bronze,822.44
1774,First_773,Last_773,customer773@email.com,USA,2020-07-12 06:00:00,Bronze,307.78
1775,First_774,Last_774,customer774@email.com,UK,2020-07-12 12:00:00,Bronze,395.47
1776,First_775,Last_775,customer775@email.com,USA,2020-07-12 18:00:00,Silver,283.54
1777,First_776,Last_776,customer776@email.com,USA,2020-07-13 00:00:00,Bronze,22.45
1778,First_777,Last_777,customer777@email.com,UK,2020-07-13 06:00:00,Silver,90.61
1779,First_778,Last_778,customer778@email.com,UK,2020-07-13 12:00:00,Silver,294.88
1780,First_779,Last_779,customer779@email.com,UK,2020-07-13 18:00:00,Bronze,117.35
1781,First_780,Last_780,customer780@email.com,UK,2020-07-14 00:00:00,Gold,25.64
1782,First_781,Last_781,customer781@email.com,Canada,2020-07-14 06:00:00,Bronze,927.83
1783,First_782,Last_782,customer782@email.com,USA,2020-07-14 12:00:00,Silver,1986.75
1784,First_783,Last_783,customer783@email.com,USA,2020-07-14 18:00:00,Bronze,787.86
1785,First_784,Last_784,customer784@email.com,USA,2020-07-15 00:00:00,Bronze,961.34
1786,First_785,Last_785,customer785@email.com,France,2020-07-15 06:00:00,Bronze,138.52
1787,First_786,Last_786,customer786@email.com,Canada,2020-07-15 12:00:00,Bronze,1617.34
1788,First_787,Last_787,customer787@email.com,Canada,2020-07-15 18:00:00,Bronze,109.65
1789,First_788,Last_788,customer788@email.com,Canada,2020-07-16 00:00:00,Gold,1512.37
1790,First_789,Last_789,customer789@email.com,France,2020-07-16 06:00:00,Bronze,2631.41
1791,First_790,Last_790,customer790@email.com,USA,2020-07-16 12:00:00,Gold,621.92
1792,First_791,Last_791,customer791@email.com,Canada,2020-07-16 18:00:00,Bronze,1985.45
1793,First_792,Last_792,customer792@email.com,Canada,2020-07-17 00:00:00,Bronze,421.45
1794,First_793,Last_793,customer793@email.com,UK,2020-07-17 06:00:00,Bronze,150.24
1795,First_794,Last_794,customer794@email.com,USA,2020-07-17 12:00:00,Gold,287.23
1796,First_795,Last_795,customer795@email.com,Germany,2020-07-17 18:00:00,Gold,450.16
1797,First_796,Last_796,customer796@email.com,France,2020-07-18 00:00:00,Bronze,37.94
1798,First_797,Last_797,customer797@email.com,Canada,2020-07-18 06:00:00,Gold,486.88
1799,First_798,Last_798,customer798@email.com,UK,2020-07-18 12:00:00,Gold,1986.36
1800,First_799,Last_799,customer799@email.com,France,2020-07-18 18:00:00,Gold,105.43
1801,First_800,Last_800,customer800@email.com,UK,2020-07-19 00:00:00,Bronze,786.54
1802,First_801,Last_801,customer801@email.com,USA,2020-07-19 06:00:00,Bronze,1192.43
1803,First_802,Last_802,customer802@email.com,Canada,2020-07-19 12:00:00,Silver,1438.54
1804,First_803,Last_803,customer803@email.com,UK,2020-07-19 18:00:00,Silver,1611.14
1805,First_804,Last_804,customer804@email.com,Canada,2020-07-20 00:00:00,Silver,368.51
1806,First_805,Last_805,customer805@email.com,UK,2020-07-20 06:00:00,Bronze,1892.87
1807,First_806,Last_806,customer806@email.com,France,2020-07-20 12:00:00,Bronze,707.99
1808,First_807,Last_807,customer807@email.com,France,2020-07-20 18:00:00,Gold,88.17
1809,First_808,Last_808,customer808@email.com,Canada,2020-07-21 00:00:00,Gold,323.99
1810,First_809,Last_809,customer809@email.com,USA,2020-07-21 06:00:00,Gold,633.51
1811,First_810,Last_810,customer810@email.com,France,2020-07-21 12:00:00,Bronze,142.07
1812,First_811,Last_811,customer811@email.com,Germany,2020-07-21 18:00:00,Bronze,511.68
1813,First_812,Last_812,customer812@email.com,USA,2020-07-22 00:00:00,Silver,549.21
1814,First_813,Last_813,customer813@email.com,France,2020-07-22 06:00:00,Gold,88.79
1815,First_814,Last_814,customer814@email.com,Germany,2020-07-22 12:00:00,Gold,416.3
1816,First_815,Last_815,customer815@email.com,Canada,2020-07-22 18:00:00,Bronze,738.39
1817,First_816,Last_816,customer816@email.com,Canada,2020-07-23 00:00:00,Silver,345.47
1818,First_817,Last_817,customer817@email.com,USA,2020-07-23 06:00:00,Bronze,6.09
1819,First_818,Last_818,customer818@email.com,USA,2020-07-23 12:00:00,Bronze,4.54
1820,First_819,Last_819,customer819@email.com,USA,2020-07-23 18:00:00,Silver,220.83
1821,First_820,Last_820,customer820@email.com,Germany,2020-07-24 00:00:00,Silver,1303.16
1822,First_821,Last_821,customer821@email.com,USA,2020-07-24 06:00:00,Gold,129.82
1823,First_822,Last_822,customer822@email.com,USA,2020-07-24 12:00:00,Bronze,503.06
1824,First_823,Last_823,customer823@email.com,USA,2020-07-24 18:00:00,Bronze,125.56
1825,First_824,Last_824,customer824@email.com,Canada,2020-07-25 00:00:00,Bronze,194.06
1826,First_825,Last_825,customer825@email.com,France,2020-07-25 06:00:00,Bronze,942.08
1827,First_826,Last_826,customer826@email.com,USA,2020-07-25 12:00:00,Gold,652.56
1828,First_827,Last_827,customer827@email.com,USA,2020-07-25 18:00:00,Bronze,50.13
1829,First_828,Last_828,customer828@email.com,UK,2020-07-26 00:00:00,Bronze,279.92
1830,First_829,Last_829,customer829@email.com,Canada,2020-07-26 06:00:00,Silver,14.8
1831,First_830,Last_830,customer830@email.com,USA,2020-07-26 12:00:00,Bronze,327.82
1832,First_831,Last_831,customer831@email.com,Canada,2020-07-26 18:00:00,Bronze,543.0
1833,First_832,Last_832,customer832@email.com,USA,2020-07-27 00:00:00,Bronze,63.07
1834,First_833,Last_833,customer833@email.com,USA,2020-07-27 06:00:00,Bronze,170.46
1835,First_834,Last_834,customer834@email.com,Canada,2020-07-27 12:00:00,Bronze,253.61
1836,First_835,Last_835,customer835@email.com,Canada,2020-07-27 18:00:00,Bronze,1259.94
1837,First_836,Last_836,customer836@email.com,France,2020-07-28 00:00:00,Gold,2499.48
1838,First_837,Last_837,customer837@email.com,USA,2020-07-28 06:00:00,Silver,22.98
1839,First_838,Last_838,customer838@email.com,Canada,2020-07-28 12:00:00,Bronze,715.66
1840,First_839,Last_839,customer839@email.com,UK,2020-07-28 18:00:00,Silver,232.39
1841,First_840,Last_840,customer840@email.com,USA,2020-07-29 00:00:00,Silver,249.17
1842,First_841,Last_841,customer841@email.com,UK,2020-07-29 06:00:00,Silver,701.75
1843,First_842,Last_842,customer842@email.com,USA,2020-07-29 12:00:00,Silver,1253.12
1844,First_843,Last_843,customer843@email.com,France,2020-07-29 18:00:00,Bronze,1507.24
1845,First_844,Last_844,customer844@email.com,USA,2020-07-30 00:00:00,Bronze,430.34
1846,First_845,Last_845,customer845@email.com,Canada,2020-07-30 06:00:00,Silver,220.9
1847,First_846,Last_846,customer846@email.com,USA,2020-07-30 12:00:00,Gold,774.52
1848,First_847,Last_847,customer847@email.com,France,2020-07-30 18:00:00,Gold,144.51
1849,First_848,Last_848,customer848@email.com,Canada,2020-07-31 00:00:00,Bronze,415.14
1850,First_849,Last_849,customer849@email.com,Canada,2020-07-31 06:00:00,Bronze,222.03
1851,First_850,Last_850,customer850@email.com,USA,2020-07-31 12:00:00,Silver,534.47
1852,First_851,Last_851,customer851@email.com,UK,2020-07-31 18:00:00,Bronze,137.48
1853,First_852,Last_852,customer852@email.com,USA,2020-08-01 00:00:00,Bronze,106.34
1854,First_853,Last_853,customer853@email.com,Germany,2020-08-01 06:00:00,Bronze,1251.98
1855,First_854,Last_854,customer854@email.com,USA,2020-08-01 12:00:00,Bronze,53.68
1856,First_855,Last_855,customer855@email.com,USA,2020-08-01 18:00:00,Silver,352.57
1857,First_856,Last_856,customer856@email.com,USA,2020-08-02 00:00:00,Bronze,124.78
1858,First_857,Last_857,customer857@email.com,Canada,2020-08-02 06:00:00,Silver,19.85
1859,First_858,Last_858,customer858@email.com,Canada,2020-08-02 12:00:00,Bronze,18.34
1860,First_859,Last_859,customer859@email.com,USA,2020-08-02 18:00:00,Bronze,96.32
1861,First_860,Last_860,customer860@email.com,UK,2020-08-03 00:00:00,Bronze,1007.84
1862,First_861,Last_861,customer861@email.com,Canada,2020-08-03 06:00:00,Bronze,165.98
1863,First_862,Last_862,customer862@email.com,Canada,2020-08-03 12:00:00,Gold,1502.48
1864,First_863,Last_863,customer863@email.com,Canada,2020-08-03 18:00:00,Bronze,435.69
1865,First_864,Last_864,customer864@email.com,Canada,2020-08-04 00:00:00,Bronze,286.9
1866,First_865,Last_865,customer865@email.com,Canada,2020-08-04 06:00:00,Bronze,433.86
1867,First_866,Last_866,customer866@email.com,USA,2020-08-04 12:00:00,Gold,363.56
1868,First_867,Last_867,customer867@email.com,USA,2020-08-04 18:00:00,Gold,711.02
1869,First_868,Last_868,customer868@email.com,Germany,2020-08-05 00:00:00,Gold,165.99
1870,First_869,Last_869,customer869@email.com,France,2020-08-05 06:00:00,Bronze,217.74
1871,First_870,Last_870,customer870@email.com,USA,2020-08-05 12:00:00,Bronze,1122.6
1872,First_871,Last_871,customer871@email.com,USA,2020-08-05 18:00:00,Silver,1463.63
1873,First_872,Last_872,customer872@email.com,UK,2020-08-06 00:00:00,Bronze,1115.4
1874,First_873,Last_873,customer873@email.com,Canada,2020-08-06 06:00:00,Bronze,271.89
1875,First_874,Last_874,customer874@email.com,USA,2020-08-06 12:00:00,Bronze,757.9
1876,First_875,Last_875,customer875@email.com,USA,2020-08-06 18:00:00,Bronze,323.45
1877,First_876,Last_876,customer876@email.com,UK,2020-08-07 00:00:00,Bronze,344.12
1878,First_877,Last_877,customer877@email.com,UK,2020-08-07 06:00:00,Bronze,114.51
1879,First_878,Last_878,customer878@email.com,USA,2020-08-07 12:00:00,Silver,447.18
1880,First_879,Last_879,customer879@email.com,USA,2020-08-07 18:00:00,Bronze,102.98
1881,First_880,Last_880,customer880@email.com,USA,2020-08-08 00:00:00,Bronze,201.41
1882,First_881,Last_881,customer881@email.com,UK,2020-08-08 06:00:00,Bronze,965.61
1883,First_882,Last_882,customer882@email.com,USA,2020-08-08 12:00:00,Bronze,116.01
1884,First_883,Last_883,customer883@email.com,USA,2020-08-08 18:00:00,Bronze,36.91
1885,First_884,Last_884,customer884@email.com,UK,2020-08-09 00:00:00,Gold,35.75
1886,First_885,Last_885,customer885@email.com,USA,2020-08-09 06:00:00,Silver,1413.29
1887,First_886,Last_886,customer886@email.com,UK,2020-08-09 12:00:00,Gold,353.54
1888,First_887,Last_887,customer887@email.com,USA,2020-08-09 18:00:00,Silver,263.32
1889,First_888,Last_888,customer888@email.com,USA,2020-08-10 00:00:00,Bronze,832.68
1890,First_889,Last_889,customer889@email.com,USA,2020-08-10 06:00:00,Bronze,903.41
1891,First_890,Last_890,customer890@email.com,UK,2020-08-10 12:00:00,Gold,201.88
1892,First_891,Last_891,customer891@email.com,Germany,2020-08-10 18:00:00,Silver,591.46
1893,First_892,Last_892,customer892@email.com,Germany,2020-08-11 00:00:00,Bronze,737.28
1894,First_893,Last_893,customer893@email.com,USA,2020-08-11 06:00:00,Silver,531.6
1895,First_894,Last_894,customer894@email.com,UK,2020-08-11 12:00:00,Bronze,82.2
1896,First_895,Last_895,customer895@email.com,USA,2020-08-11 18:00:00,Bronze,1043.27
1897,First_896,Last_896,customer896@email.com,USA,2020-08-12 00:00:00,Bronze,387.28
1898,First_897,Last_897,customer897@email.com,Germany,2020-08-12 06:00:00,Gold,165.97
1899,First_898,Last_898,customer898@email.com,USA,2020-08-12 12:00:00,Silver,276.89
1900,First_899,Last_899,customer899@email.com,USA,2020-08-12 18:00:00,Bronze,19.15
1901,First_900,Last_900,customer900@email.com,USA,2020-08-13 00:00:00,Bronze,68.41
1902,First_901,Last_901,customer901@email.com,USA,2020-08-13 06:00:00,Gold,725.25
1903,First_902,Last_902,customer902@email.com,USA,2020-08-13 12:00:00,Bronze,0.01
1904,First_903,Last_903,customer903@email.com,Canada,2020-08-13 18:00:00,Gold,269.41
1905,First_904,Last_904,customer904@email.com,Canada,2020-08-14 00:00:00,Bronze,369.61
1906,First_905,Last_905,customer905@email.com,Germany,2020-08-14 06:00:00,Silver,28.09
1907,First_906,Last_906,customer906@email.com,Germany,2020-08-14 12:00:00,Bronze,1807.41
1908,First_907,Last_907,customer907@email.com,USA,2020-08-14 18:00:00,Silver,128.17
1909,First_908,Last_908,customer908@email.com,USA,2020-08-15 00:00:00,Silver,181.35
1910,First_909,Last_909,customer909@email.com,USA,2020-08-15 06:00:00,Gold,181.16
1911,First_910,Last_910,customer910@email.com,Canada,2020-08-15 12:00:00,Silver,130.95
1912,First_911,Last_911,customer911@email.com,USA,2020-08-15 18:00:00,Bronze,0.74
1913,First_912,Last_912,customer912@email.com,UK,2020-08-16 00:00:00,Bronze,653.45
1914,First_913,Last_913,customer913@email.com,Canada,2020-08-16 06:00:00,Silver,1703.29
1915,First_914,Last_914,customer914@email.com,Canada,2020-08-16 12:00:00,Silver,126.99
1916,First_915,Last_915,customer915@email.com,Canada,2020-08-16 18:00:00,Bronze,543.91
1917,First_916,Last_916,customer916@email.com,USA,2020-08-17 00:00:00,Bronze,677.2
1918,First_917,Last_917,customer917@email.com,France,2020-08-17 06:00:00,Bronze,943.34
1919,First_918,Last_918,customer918@email.com,UK,2020-08-17 12:00:00,Silver,274.64
1920,First_919,Last_919,customer919@email.com,USA,2020-08-17 18:00:00,Silver,180.44
1921,First_920,Last_920,customer920@email.com,Germany,2020-08-18 00:00:00,Bronze,196.74
1922,First_921,Last_921,customer921@email.com,Canada,2020-08-18 06:00:00,Gold,623.48
1923,First_922,Last_922,customer922@email.com,Germany,2020-08-18 12:00:00,Bronze,848.53
1924,First_923,Last_923,customer923@email.com,UK,2020-08-18 18:00:00,Silver,100.21
1925,First_924,Last_924,customer924@email.com,Canada,2020-08-19 00:00:00,Bronze,231.77
1926,First_925,Last_925,customer925@email.com,USA,2020-08-19 06:00:00,Gold,1161.09
1927,First_926,Last_926,customer926@email.com,USA,2020-08-19 12:00:00,Bronze,821.74
1928,First_927,Last_927,customer927@email.com,Canada,2020-08-19 18:00:00,Silver,2095.15
1929,First_928,Last_928,customer928@email.com,UK,2020-08-20 00:00:00,Bronze,701.72
1930,First_929,Last_929,customer929@email.com,USA,2020-08-20 06:00:00,Gold,249.77
1931,First_930,Last_930,customer930@email.com,USA,2020-08-20 12:00:00,Bronze,446.58
